Observer;SessionID;Block;sfmWidth;showHalo;playSound;Event;Value;Time;RelativeLocation;Direction
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Reverse rotation;;28,0966;1,00511;-1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Percept;-1;29,6587;0,229569;-1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Percept;1;30,9758;-0,429468;-1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Trajectory limit;1;32,1108;-0,994999;1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Reverse rotation;;32,1168;-0,994999;1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Percept;-1;33,0609;-0,527972;1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Percept;1;34,796;0,339578;1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Trajectory limit;-1;36,1141;1,00662;-1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Reverse rotation;;36,1201;1,00662;-1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Percept;-1;37,5982;0,272573;-1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Percept;1;39,0162;-0,435967;-1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Trajectory limit;1;40,1343;-0,9965;1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Reverse rotation;;40,1413;-0,9965;1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Percept;-1;41,0183;-0,562976;1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Percept;1;42,9025;0,379578;1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Trajectory limit;-1;44,1375;1,00511;-1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Reverse rotation;;44,1435;1,00511;-1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Percept;1;44,8216;0,671595;-1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Percept;1;47,5067;-0,670982;-1
UKS1989m;2016-12-05-10-39-45;3;175;False;False;Block end;;48,0067;-0,921496;-1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Block start;;1,48093e+09;-1;1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Percept;1;0,918053;-0,552975;1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Trajectory limit;-1;4,02023;1,00661;-1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Reverse rotation;;4,02623;1,00661;-1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Percept;1;7,0564;-0,502972;-1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Trajectory limit;1;8,04046;-0,996499;1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Reverse rotation;;8,04846;-0,996499;1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Percept;1;9,07452;-0,48747;1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Percept;-1;9,24153;-0,404465;1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Percept;1;11,0596;0,505087;1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Trajectory limit;-1;12,0437;1,00512;-1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Reverse rotation;;12,0507;1,00512;-1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Percept;-1;12,9117;0,57959;-1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Trajectory limit;1;16,0639;-0,995;1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Reverse rotation;;16,0699;-0,995;1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Percept;1;17,131;-0,46947;1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Trajectory limit;-1;20,0671;1,00661;-1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Reverse rotation;;20,0731;1,00661;-1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Percept;-1;21,1682;0,464584;-1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Trajectory limit;1;24,0874;-0,9965;1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Reverse rotation;;24,0944;-0,9965;1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Percept;1;24,8874;-0,604477;1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Percept;1;27,2066;0,554589;1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Trajectory limit;-1;28,0906;1,00511;-1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Reverse rotation;;28,0976;1,00511;-1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Percept;-1;29,1747;0,471084;-1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Percept;1;31,2598;-0,570975;-1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Trajectory limit;1;32,1108;-0,995;1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Reverse rotation;;32,1168;-0,995;1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Percept;-1;33,8449;-0,135951;1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Percept;1;34,946;0,414581;1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Trajectory limit;-1;36,1141;1,00661;-1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Reverse rotation;;36,1201;1,00661;-1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Percept;-1;39,0662;-0,461469;-1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Trajectory limit;1;40,1343;-0,9965;1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Reverse rotation;;40,1403;-0,9965;1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Percept;1;41,1514;-0,495971;1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Trajectory limit;-1;44,1375;1,00511;-1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Reverse rotation;;44,1435;1,00511;-1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Percept;-1;45,1046;0,529588;-1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Percept;-1;47,5237;-0,679482;-1
UKS1989m;2016-12-05-10-39-45;4;200;False;False;Block end;;48,0067;-0,921495;-1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Block start;;1,48093e+09;-1;1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Percept;1;0,650037;-0,685982;1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Trajectory limit;-1;4,02023;1,00712;-1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Reverse rotation;;4,02623;1,00712;-1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Percept;-1;4,78727;0,632094;-1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Percept;1;6,9054;-0,427467;-1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Trajectory limit;1;8,04046;-0,997;1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Reverse rotation;;8,04646;-0,997;1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Percept;-1;9,02352;-0,513473;1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Percept;1;10,7256;0,337076;1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Trajectory limit;-1;12,0437;1,00461;-1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Reverse rotation;;12,0497;1,00461;-1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Percept;-1;12,7767;0,646094;-1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Percept;-1;12,8937;0,58759;-1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Percept;1;14,5788;-0,254457;-1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Trajectory limit;1;16,0629;-0,995;1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Reverse rotation;;16,0699;-0,995;1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Percept;-1;16,914;-0,577976;1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Percept;1;18,8321;0,381579;1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Trajectory limit;-1;20,0671;1,00712;-1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Reverse rotation;;20,0721;1,00712;-1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Percept;-1;21,0842;0,507087;-1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Percept;-1;23,5193;-0,710483;-1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Trajectory limit;1;24,0864;-0,9975;1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Reverse rotation;;24,0924;-0,9975;1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Percept;1;24,7204;-0,688982;1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Trajectory limit;-1;28,0896;1,00411;-1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Reverse rotation;;28,0956;1,00411;-1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Percept;-1;29,1907;0,461583;-1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Percept;-1;31,6598;-0,772487;-1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Percept;1;31,8258;-0,855991;-1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Trajectory limit;1;32,1098;-0,993999;1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Reverse rotation;;32,1158;-0,993999;1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Percept;-1;32,8769;-0,618478;1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Percept;1;35,062;0,474084;1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Trajectory limit;-1;36,1131;1,00761;-1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Reverse rotation;;36,1191;1,00761;-1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Percept;-1;37,4481;0,348577;-1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Percept;1;39,0152;-0,435467;-1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Trajectory limit;1;40,1333;-0,9975;1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Reverse rotation;;40,1393;-0,9975;1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Percept;-1;40,8503;-0,64698;1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Percept;1;42,8024;0,328575;1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Trajectory limit;-1;44,1365;1,00411;-1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Reverse rotation;;44,1435;1,00411;-1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Percept;-1;45,0206;0,57059;-1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Percept;1;47,0727;-0,455469;-1
UKS1989m;2016-12-05-10-39-45;5;150;False;False;Block end;;48,0067;-0,922495;-1
UKS1989m;2016-12-05-10-39-45;6;300;True;False;Block start;;1,48093e+09;-1;1
UKS1989m;2016-12-05-10-39-45;6;300;True;False;Percept;1;0,867049;-0,577475;1
UKS1989m;2016-12-05-10-39-45;6;300;True;False;Trajectory limit;-1;4,02023;1,00712;-1
UKS1989m;2016-12-05-10-39-45;6;300;True;False;Reverse rotation;;4,02723;1,00712;-1
UKS1989m;2016-12-05-10-39-45;6;300;True;False;Trajectory limit;1;8,04046;-0,997;1
UKS1989m;2016-12-05-10-39-45;6;300;True;False;Reverse rotation;;8,04646;-0,997;1
UKS1989m;2016-12-05-10-39-45;6;300;True;False;Trajectory limit;-1;12,0437;1,00461;-1
UKS1989m;2016-12-05-10-39-45;6;300;True;False;Reverse rotation;;12,0507;1,00461;-1
UKS1989m;2016-12-05-10-39-45;6;300;True;False;Trajectory limit;1;16,0629;-0,994999;1
UKS1989m;2016-12-05-10-39-45;6;300;True;False;Reverse rotation;;16,0689;-0,994999;1
UKS1989m;2016-12-05-10-39-45;6;300;True;False;Percept;1;18,265;0,097563;1
UKS1989m;2016-12-05-10-39-45;6;300;True;False;Percept;-1;19,4661;0,698097;1
UKS1989m;2016-12-05-10-39-45;6;300;True;False;Trajectory limit;-1;20,0671;1,00712;-1
UKS1989m;2016-12-05-10-39-45;6;300;True;False;Reverse rotation;;20,0731;1,00712;-1
UKS1989m;2016-12-05-10-39-45;6;300;True;False;Percept;-1;22,1183;-0,00994301;-1
UKS1989m;2016-12-05-10-39-45;6;300;True;False;Trajectory limit;1;24,0864;-0,9975;1
UKS1989m;2016-12-05-10-39-45;6;300;True;False;Reverse rotation;;24,0934;-0,9975;1
UKS1989m;2016-12-05-10-39-45;6;300;True;False;Percept;1;27,0725;0,487085;1
UKS1989m;2016-12-05-10-39-45;6;300;True;False;Trajectory limit;-1;28,0896;1,00411;-1
UKS1989m;2016-12-05-10-39-45;6;300;True;False;Reverse rotation;;28,0966;1,00411;-1
UKS1989m;2016-12-05-10-39-45;6;300;True;False;Trajectory limit;1;32,1098;-0,993999;1
UKS1989m;2016-12-05-10-39-45;6;300;True;False;Reverse rotation;;32,1178;-0,993999;1
UKS1989m;2016-12-05-10-39-45;6;300;True;False;Percept;-1;32,7439;-0,685481;1
UKS1989m;2016-12-05-10-39-45;6;300;True;False;Trajectory limit;-1;36,1131;1,00762;-1
UKS1989m;2016-12-05-10-39-45;6;300;True;False;Reverse rotation;;36,1201;1,00762;-1
UKS1989m;2016-12-05-10-39-45;6;300;True;False;Percept;1;37,2971;0,423582;-1
UKS1989m;2016-12-05-10-39-45;6;300;True;False;Trajectory limit;1;40,1333;-0,9975;1
UKS1989m;2016-12-05-10-39-45;6;300;True;False;Reverse rotation;;40,1403;-0,9975;1
UKS1989m;2016-12-05-10-39-45;6;300;True;False;Percept;-1;41,0343;-0,555475;1
UKS1989m;2016-12-05-10-39-45;6;300;True;False;Trajectory limit;-1;44,1365;1,00411;-1
UKS1989m;2016-12-05-10-39-45;6;300;True;False;Reverse rotation;;44,1425;1,00411;-1
UKS1989m;2016-12-05-10-39-45;6;300;True;False;Percept;-1;44,9706;0,59559;-1
UKS1989m;2016-12-05-10-39-45;6;300;True;False;Block end;;48,0067;-0,922497;-1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Block start;;1,48093e+09;-1;1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Sound;1;0,00600004;-1;1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Percept;-1;0,717041;-0,65598;1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Trajectory limit;-1;4,02023;1,00411;-1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Reverse rotation;;4,02623;1,00411;-1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Sound;-1;4,03223;1,00411;-1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Percept;-1;5,1703;0,437082;-1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Percept;1;5,2373;0,40408;-1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Trajectory limit;1;8,03946;-0,994499;1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Reverse rotation;;8,04546;-0,994499;1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Sound;1;8,05146;-0,994499;1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Percept;1;8,7235;-0,66098;1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Percept;-1;9,12352;-0,460469;1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Trajectory limit;-1;12,0427;1,00712;-1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Reverse rotation;;12,0497;1,00712;-1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Sound;-1;12,0557;1,00712;-1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Percept;1;12,8107;0,631593;-1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Trajectory limit;1;16,0629;-0,997;1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Reverse rotation;;16,0689;-0,997;1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Sound;1;16,0749;-0,997;1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Percept;-1;16,78;-0,64648;1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Trajectory limit;-1;20,0661;1,00461;-1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Reverse rotation;;20,0721;1,00461;-1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Sound;-1;20,0781;1,00461;-1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Percept;1;20,7002;0,696097;-1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Trajectory limit;1;24,0864;-0,994499;1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Reverse rotation;;24,0924;-0,994499;1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Sound;1;24,0994;-0,994499;1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Percept;-1;24,7874;-0,65248;1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Trajectory limit;-1;28,0896;1,00712;-1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Reverse rotation;;28,0956;1,00712;-1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Sound;-1;28,1016;1,00712;-1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Percept;1;28,8567;0,631593;-1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Percept;1;31,2088;-0,544474;-1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Trajectory limit;1;32,1098;-0,997;1
UKS1989m;2016-12-05-10-39-45;7;300;False;True;Reverse rotation;;32,1168;-0,997;1
