Time;Block;Trial;Event;Value
80829;4;21;sound;1500
81402;4;21;blink;1575
83288;4;21;percept;Up
84122;4;22;trial start;22
84504;4;22;percept;Down
88063;4;22;percept;Up
88130;4;23;trial start;23
88730;4;23;percept;Down
89338;4;23;sound;1000
90028;4;23;blink;1087
91554;4;23;percept;Up
92130;4;24;trial start;24
93096;4;24;percept;Down
93347;4;24;sound;1000
93920;4;24;blink;1120
95280;4;24;percept;Up
96037;4;25;trial start;25
21;5;1;trial start;1
723;5;1;percept;Up
4033;5;2;trial start;2
4507;5;2;percept;Down
4749;5;2;sound;1500
5238;5;2;blink;1565
7199;5;2;percept;Up
8041;5;3;trial start;3
8424;5;3;percept;Down
9250;5;3;sound;1000
9887;5;3;blink;1186
11441;5;3;percept;Up
12042;5;4;trial start;4
12449;5;4;percept;Down
16051;5;5;trial start;5
16541;5;5;percept;Up
16767;5;5;sound;1500
17333;5;5;blink;1701
19450;5;5;percept;Up
20059;5;6;trial start;6
20500;5;6;percept;Down
21284;5;6;sound;1000
21719;5;6;blink;1097
23292;5;6;percept;Up
24076;5;7;trial start;7
24458;5;7;percept;Down
26634;5;7;percept;Up
28068;5;8;trial start;8
28442;5;8;percept;Down
28784;5;8;sound;1500
29368;5;8;blink;1590
31542;5;8;percept;Up
32076;5;9;trial start;9
32567;5;9;percept;Down
33285;5;9;sound;1000
33831;5;9;blink;1042
35385;5;9;percept;Up
36077;5;10;trial start;10
36418;5;10;percept;Down
40085;5;11;trial start;11
40393;5;11;percept;Up
41294;5;11;sound;1000
41807;5;11;blink;1091
43335;5;11;percept;Up
44086;5;12;trial start;12
44502;5;12;percept;Down
44803;5;12;sound;1500
45436;5;12;blink;1039
47019;5;12;percept;Up
48095;5;13;trial start;13
48469;5;13;percept;Down
50652;5;13;percept;Up
52095;5;14;trial start;14
52461;5;14;percept;Down
52811;5;14;sound;1500
53370;5;14;blink;1526
55353;5;14;percept;Up
56104;5;15;trial start;15
56528;5;15;percept;Down
57312;5;15;sound;1000
57876;5;15;blink;1014
59261;5;15;percept;Up
60104;5;16;trial start;16
61037;5;16;percept;Down
64113;5;17;trial start;17
64821;5;17;sound;1500
64954;5;17;percept;Down
65458;5;17;blink;953
67529;5;17;percept;Up
68113;5;18;trial start;18
68712;5;18;percept;Down
68829;5;18;sound;1500
69358;5;18;blink;1548
71379;5;18;percept;Up
72122;5;19;trial start;19
72613;5;19;percept;Down
76127;5;20;trial start;20
76588;5;20;percept;Up
77347;5;20;sound;1000
77860;5;20;blink;1116
79513;5;20;percept;Up
80139;5;21;trial start;21
80838;5;21;percept;Down
80847;5;21;sound;1500
81411;5;21;blink;1542
83622;5;21;percept;Up
84140;5;22;trial start;22
84756;5;22;percept;Down
88148;5;23;trial start;23
88539;5;23;percept;Up
89357;5;23;sound;1000
90086;5;23;blink;1036
92149;5;24;trial start;24
92990;5;24;percept;Down
93365;5;24;sound;1000
93926;5;24;blink;900
95407;5;24;percept;Up
96039;5;25;trial start;25
21;6;1;trial start;1
638;6;1;percept;Down
4039;6;2;trial start;2
4396;6;2;percept;Up
4764;6;2;sound;1500
5534;6;2;blink;1440
7505;6;2;percept;Up
8048;6;3;trial start;3
8497;6;3;percept;Down
9256;6;3;sound;1000
9865;6;3;blink;1179
11847;6;3;percept;Up
12048;6;4;trial start;4
12864;6;4;percept;Up
16057;6;5;trial start;5
16406;6;5;percept;Down
16765;6;5;sound;1500
17277;6;5;blink;1693
19756;6;5;percept;Up
20057;6;6;trial start;6
20723;6;6;percept;Down
21274;6;6;sound;1000
21754;6;6;blink;1119
23315;6;6;percept;Up
24074;6;7;trial start;7
25165;6;7;percept;Down
28066;6;8;trial start;8
28607;6;8;percept;Up
28783;6;8;sound;1500
29358;6;8;blink;1193
31283;6;8;percept;Down
32075;6;9;trial start;9
32316;6;9;percept;Up
32999;6;9;percept;Down
33284;6;9;sound;1000
33947;6;9;blink;1020
35483;6;9;percept;Up
36075;6;10;trial start;10
37141;6;10;percept;Down
38350;6;10;percept;Up
40084;6;11;trial start;11
40467;6;11;percept;Down
41292;6;11;sound;1000
41905;6;11;blink;1099
44084;6;12;trial start;12
44734;6;12;percept;Up
44801;6;12;sound;1500
45887;6;12;blink;453
47650;6;12;percept;Up
48093;6;13;trial start;13
48867;6;13;percept;Down
52093;6;14;trial start;14
52776;6;14;percept;Up
52810;6;14;sound;1500
53366;6;14;blink;1601
55476;6;14;percept;Up
56102;6;15;trial start;15
56693;6;15;percept;Down
57310;6;15;sound;1000
