Observer;SessionID;Block;Trial;Blink;Event;Value;Time;RelativeLocation;Direction;Condition
SKL94w;2017-01-18-11-52-36;1;1;0;Block start;;1484737166,88;-1;1;blink
SKL94w;2017-01-18-11-52-36;1;1;0;Percept;-1;1,46000003815;-0,277499914169;1;blink
SKL94w;2017-01-18-11-52-36;1;2;1;Trajectory limit;-1;4,0110001564;1,00200009346;-1;blink
SKL94w;2017-01-18-11-52-36;1;2;1;Reverse rotation;;4,01900005341;1,00200009346;-1;blink
SKL94w;2017-01-18-11-52-36;1;2;1;Percept;1;4,86899995804;0,577000141144;-1;blink
SKL94w;2017-01-18-11-52-36;1;2;1;Sound;1.0;5,22000002861;0,397500157356;-1;blink
SKL94w;2017-01-18-11-52-36;1;3;1;Trajectory limit;1;8,01999998093;-0,997500181198;1;blink
SKL94w;2017-01-18-11-52-36;1;3;1;Reverse rotation;;8,02700018883;-0,997500181198;1;blink
SKL94w;2017-01-18-11-52-36;1;3;1;Percept;1;8,16200017929;-0,930500149727;1;blink
SKL94w;2017-01-18-11-52-36;1;3;1;Percept;-1;8,83599996567;-0,593500137329;1;blink
SKL94w;2017-01-18-11-52-36;1;3;1;Sound;1.0;9,21900010109;-0,398000121117;1;blink
SKL94w;2017-01-18-11-52-36;1;3;1;Percept;-1;11,6440000534;0,81049990654;1;blink
SKL94w;2017-01-18-11-52-36;1;4;0;Trajectory limit;-1;12,0199999809;1,00199985504;-1;blink
SKL94w;2017-01-18-11-52-36;1;4;0;Reverse rotation;;12,0270001888;1,00199985504;-1;blink
SKL94w;2017-01-18-11-52-36;1;4;0;Percept;1;12,8280000687;0,601999878883;-1;blink
SKL94w;2017-01-18-11-52-36;1;5;1;Trajectory limit;1;16,0280001163;-0,99749982357;1;blink
SKL94w;2017-01-18-11-52-36;1;5;1;Reverse rotation;;16,0350000858;-0,99749982357;1;blink
SKL94w;2017-01-18-11-52-36;1;5;1;Percept;-1;16,7690000534;-0,630999803543;1;blink
SKL94w;2017-01-18-11-52-36;1;5;1;Sound;1.0;17,228000164;-0,397499799728;1;blink
SKL94w;2017-01-18-11-52-36;1;5;1;Percept;1;19,4360001087;0,702000141144;1;blink
SKL94w;2017-01-18-11-52-36;1;6;1,5;Trajectory limit;-1;20,0270001888;1,00200021267;-1;blink
SKL94w;2017-01-18-11-52-36;1;6;1,5;Reverse rotation;;20,0350000858;1,00200021267;-1;blink
SKL94w;2017-01-18-11-52-36;1;6;1,5;Sound;1.5;20,7369999886;0,647000312805;-1;blink
SKL94w;2017-01-18-11-52-36;1;6;1,5;Percept;-1;23,5199999809;-0,740499734879;-1;blink
SKL94w;2017-01-18-11-52-36;1;7;0;Trajectory limit;1;24,0370001793;-0,997000217438;1;blink
SKL94w;2017-01-18-11-52-36;1;7;0;Reverse rotation;;24,0440001488;-0,997000217438;1;blink
SKL94w;2017-01-18-11-52-36;1;7;0;Percept;1;24,7109999657;-0,664000272751;1;blink
SKL94w;2017-01-18-11-52-36;1;8;1,5;Trajectory limit;-1;28,0370001793;1,00249969959;-1;blink
SKL94w;2017-01-18-11-52-36;1;8;1,5;Reverse rotation;;28,0440001488;1,00249969959;-1;blink
SKL94w;2017-01-18-11-52-36;1;8;1,5;Sound;1.5;28,745000124;0,647999644279;-1;blink
SKL94w;2017-01-18-11-52-36;1;8;1,5;Percept;1;28,9450001717;0,551999688148;-1;blink
SKL94w;2017-01-18-11-52-36;1;8;1,5;Percept;-1;31,5190000534;-0,735000371933;-1;blink
SKL94w;2017-01-18-11-52-36;1;9;1;Trajectory limit;1;32,0450000763;-0,997999668121;1;blink
SKL94w;2017-01-18-11-52-36;1;9;1;Reverse rotation;;32,0520000458;-0,997999668121;1;blink
SKL94w;2017-01-18-11-52-36;1;9;1;Sound;1.0;33,245000124;-0,397999644279;1;blink
SKL94w;2017-01-18-11-52-36;1;9;1;Percept;1;35,728000164;0,839500308037;1;blink
SKL94w;2017-01-18-11-52-36;1;10;0;Trajectory limit;-1;36,0450000763;1,00150036812;-1;blink
SKL94w;2017-01-18-11-52-36;1;10;0;Reverse rotation;;36,0520000458;1,00150036812;-1;blink
SKL94w;2017-01-18-11-52-36;1;11;1,5;Trajectory limit;1;40,0540001392;-0,996500372887;1;blink
SKL94w;2017-01-18-11-52-36;1;11;1,5;Reverse rotation;;40,0610001087;-0,996500372887;1;blink
SKL94w;2017-01-18-11-52-36;1;11;1,5;Sound;1.5;40,7540001869;-0,647000432014;1;blink
SKL94w;2017-01-18-11-52-36;1;11;1,5;Percept;-1;41,0370001793;-0,509500384331;1;blink
SKL94w;2017-01-18-11-52-36;1;11;1,5;Percept;1;43,6449999809;0,794999599457;1;blink
SKL94w;2017-01-18-11-52-36;1;12;1,5;Trajectory limit;-1;44,0540001392;1,00349962711;-1;blink
SKL94w;2017-01-18-11-52-36;1;12;1,5;Reverse rotation;;44,0610001087;1,00349962711;-1;blink
SKL94w;2017-01-18-11-52-36;1;12;1,5;Sound;1.5;44,7620000839;0,64949965477;-1;blink
SKL94w;2017-01-18-11-52-36;1;12;1,5;Percept;-1;47,4869999886;-0,709000349045;-1;blink
SKL94w;2017-01-18-11-52-36;1;13;0;Trajectory limit;1;48,0620000362;-0,999499678612;1;blink
SKL94w;2017-01-18-11-52-36;1;13;0;Reverse rotation;;48,0690000057;-0,999499678612;1;blink
SKL94w;2017-01-18-11-52-36;1;14;1;Trajectory limit;-1;52,0620000362;1,00050032139;-1;blink
SKL94w;2017-01-18-11-52-36;1;14;1;Reverse rotation;;52,0700001717;1,00050032139;-1;blink
SKL94w;2017-01-18-11-52-36;1;14;1;Percept;1;52,878000021;0,596500277519;-1;blink
SKL94w;2017-01-18-11-52-36;1;14;1;Sound;1.0;53,2699999809;0,396500349045;-1;blink
SKL94w;2017-01-18-11-52-36;1;14;1;Percept;-1;55,9790000916;-0,953999638557;-1;blink
SKL94w;2017-01-18-11-52-36;1;15;1,5;Trajectory limit;1;56,0710000992;-0,996000289917;1;blink
SKL94w;2017-01-18-11-52-36;1;15;1,5;Reverse rotation;;56,0789999962;-0,996000289917;1;blink
SKL94w;2017-01-18-11-52-36;1;15;1,5;Sound;1.5;56,7710001469;-0,646000266075;1;blink
SKL94w;2017-01-18-11-52-36;1;15;1,5;Percept;1;59,5370001793;0,732999682426;1;blink
SKL94w;2017-01-18-11-52-36;1;16;0;Trajectory limit;-1;60,0710000992;1,00399971008;-1;blink
SKL94w;2017-01-18-11-52-36;1;16;0;Reverse rotation;;60,0780000687;1,00399971008;-1;blink
SKL94w;2017-01-18-11-52-36;1;17;1,5;Trajectory limit;1;64,0789999962;-0,999999761581;1;blink
SKL94w;2017-01-18-11-52-36;1;17;1,5;Reverse rotation;;64,0859999657;-0,999999761581;1;blink
SKL94w;2017-01-18-11-52-36;1;17;1,5;Sound;1.5;64,7790000439;-0,64999973774;1;blink
SKL94w;2017-01-18-11-52-36;1;17;1,5;Percept;-1;65,0620000362;-0,512499690056;1;blink
SKL94w;2017-01-18-11-52-36;1;17;1,5;Percept;1;67,5540001392;0,733000278473;1;blink
SKL94w;2017-01-18-11-52-36;1;18;1,5;Trajectory limit;-1;68,0789999962;1,00000023842;-1;blink
SKL94w;2017-01-18-11-52-36;1;18;1,5;Reverse rotation;;68,0859999657;1,00000023842;-1;blink
SKL94w;2017-01-18-11-52-36;1;18;1,5;Sound;1.5;68,7870001793;0,646000146866;-1;blink
SKL94w;2017-01-18-11-52-36;1;18;1,5;Percept;-1;71,728000164;-0,820499777794;-1;blink
SKL94w;2017-01-18-11-52-36;1;19;0;Trajectory limit;1;72,0870001316;-0,996000170708;1;blink
SKL94w;2017-01-18-11-52-36;1;19;0;Reverse rotation;;72,0940001011;-0,996000170708;1;blink
SKL94w;2017-01-18-11-52-36;1;20;1,5;Trajectory limit;-1;76,0880000591;1,00449979305;-1;blink
SKL94w;2017-01-18-11-52-36;1;20;1,5;Reverse rotation;;76,0950000286;1,00449979305;-1;blink
SKL94w;2017-01-18-11-52-36;1;20;1,5;Percept;1;76,6210000515;0,741999745369;-1;blink
SKL94w;2017-01-18-11-52-36;1;20;1,5;Sound;1.5;76,8040001392;0,646499752998;-1;blink
SKL94w;2017-01-18-11-52-36;1;20;1,5;Percept;-1;79,7130000591;-0,803500175476;-1;blink
SKL94w;2017-01-18-11-52-36;1;21;1;Trajectory limit;1;80,1040000916;-0,99649977684;1;blink
SKL94w;2017-01-18-11-52-36;1;21;1;Reverse rotation;;80,1119999886;-0,99649977684;1;blink
SKL94w;2017-01-18-11-52-36;1;21;1;Sound;1.0;81,3040001392;-0,396499752998;1;blink
SKL94w;2017-01-18-11-52-36;1;21;1;Percept;1;83,6870000362;0,791000247002;1;blink
SKL94w;2017-01-18-11-52-36;1;22;0;Trajectory limit;-1;84,1040000916;1,00350022316;-1;blink
SKL94w;2017-01-18-11-52-36;1;22;0;Reverse rotation;;84,1119999886;1,00350022316;-1;blink
SKL94w;2017-01-18-11-52-36;1;23;1;Trajectory limit;1;88,1119999886;-0,999500274658;1;blink
SKL94w;2017-01-18-11-52-36;1;23;1;Reverse rotation;;88,120000124;-0,999500274658;1;blink
SKL94w;2017-01-18-11-52-36;1;23;1;Sound;1.0;89,3120000362;-0,399500250816;1;blink
SKL94w;2017-01-18-11-52-36;1;23;1;Percept;1;91,5299999714;0,704999804497;1;blink
SKL94w;2017-01-18-11-52-36;1;24;1;Trajectory limit;-1;92,1130001545;1,00099980831;-1;blink
SKL94w;2017-01-18-11-52-36;1;24;1;Reverse rotation;;92,1210000515;1,00099980831;-1;blink
SKL94w;2017-01-18-11-52-36;1;24;1;Sound;1.0;93,3210000992;0,396999835968;-1;blink
SKL94w;2017-01-18-11-52-36;1;24;1;Percept;1;95,8800001144;-0,878500103951;-1;blink
SKL94w;2017-01-18-11-52-36;1;24;1;Block end;;96,0040001869;-0,94050014019;-1;blink
SKL94w;2017-01-18-11-52-36;2;1;0;Block start;;1484737356,47;-1;1;blink
SKL94w;2017-01-18-11-52-36;2;1;0;Percept;-1;0,825999975204;-0,59500002861;1;blink
SKL94w;2017-01-18-11-52-36;2;2;1;Trajectory limit;-1;4,00999999046;1,00099992752;-1;blink
SKL94w;2017-01-18-11-52-36;2;2;1;Reverse rotation;;4,01699995995;1,00099992752;-1;blink
SKL94w;2017-01-18-11-52-36;2;2;1;Percept;1;4,71799993515;0,650999903679;-1;blink
SKL94w;2017-01-18-11-52-36;2;2;1;Sound;1.0;5,21799993515;0,396999955177;-1;blink
SKL94w;2017-01-18-11-52-36;2;2;1;Percept;1;8,00999999046;-0,995000123978;-1;blink
SKL94w;2017-01-18-11-52-36;2;3;1;Trajectory limit;1;8,02399992943;-0,993999958038;1;blink
SKL94w;2017-01-18-11-52-36;2;3;1;Reverse rotation;;8,03100013733;-0,993999958038;1;blink
SKL94w;2017-01-18-11-52-36;2;3;1;Sound;1.0;9,21900010109;-0,396499872208;1;blink
SKL94w;2017-01-18-11-52-36;2;3;1;Percept;1;11,5770001411;0,778500080109;1;blink
SKL94w;2017-01-18-11-52-36;2;4;0;Trajectory limit;-1;12,0190000534;1,00300014019;-1;blink
SKL94w;2017-01-18-11-52-36;2;4;0;Reverse rotation;;12,0260000229;1,00300014019;-1;blink
SKL94w;2017-01-18-11-52-36;2;5;1;Trajectory limit;1;16,0269999504;-0,998500227928;1;blink
SKL94w;2017-01-18-11-52-36;2;5;1;Reverse rotation;;16,0350000858;-0,998500227928;1;blink
SKL94w;2017-01-18-11-52-36;2;5;1;Percept;-1;16,8350000381;-0,598500132561;1;blink
SKL94w;2017-01-18-11-52-36;2;5;1;Sound;1.0;17,2269999981;-0,398500204086;1;blink
SKL94w;2017-01-18-11-52-36;2;5;1;Percept;1;19,7009999752;0,834499835968;1;blink
SKL94w;2017-01-18-11-52-36;2;6;1,5;Trajectory limit;-1;20,0269999504;1,00099980831;-1;blink
SKL94w;2017-01-18-11-52-36;2;6;1,5;Reverse rotation;;20,0339999199;1,00099980831;-1;blink
SKL94w;2017-01-18-11-52-36;2;6;1,5;Sound;1.5;20,7350001335;0,646499752998;-1;blink
SKL94w;2017-01-18-11-52-36;2;6;1,5;Percept;1;23,736000061;-0,850000143051;-1;blink
SKL94w;2017-01-18-11-52-36;2;7;0;Trajectory limit;1;24,0280001163;-0,999999761581;1;blink
SKL94w;2017-01-18-11-52-36;2;7;0;Reverse rotation;;24,0350000858;-0,999999761581;1;blink
SKL94w;2017-01-18-11-52-36;2;8;1,5;Trajectory limit;-1;28,0360000134;1,00400018692;-1;blink
SKL94w;2017-01-18-11-52-36;2;8;1,5;Reverse rotation;;28,0429999828;1,00400018692;-1;blink
SKL94w;2017-01-18-11-52-36;2;8;1,5;Sound;1.5;28,7520000935;0,646000146866;-1;blink
SKL94w;2017-01-18-11-52-36;2;8;1,5;Percept;1;28,8770000935;0,587500214577;-1;blink
SKL94w;2017-01-18-11-52-36;2;8;1,5;Percept;1;31,7690000534;-0,857999801636;-1;blink
SKL94w;2017-01-18-11-52-36;2;9;1;Trajectory limit;1;32,0520000458;-0,996000170708;1;blink
SKL94w;2017-01-18-11-52-36;2;9;1;Reverse rotation;;32,0590000153;-0,996000170708;1;blink
SKL94w;2017-01-18-11-52-36;2;9;1;Percept;-1;32,7680001259;-0,642000198364;1;blink
SKL94w;2017-01-18-11-52-36;2;9;1;Sound;1.0;33,2520000935;-0,396000146866;1;blink
SKL94w;2017-01-18-11-52-36;2;9;1;Percept;1;35,5190000534;0,732999801636;1;blink
SKL94w;2017-01-18-11-52-36;2;10;0;Trajectory limit;-1;36,0520000458;1,00399982929;-1;blink
SKL94w;2017-01-18-11-52-36;2;10;0;Reverse rotation;;36,0590000153;1,00399982929;-1;blink
SKL94w;2017-01-18-11-52-36;2;11;1,5;Trajectory limit;1;40,0610001087;-0,999499797821;1;blink
SKL94w;2017-01-18-11-52-36;2;11;1,5;Reverse rotation;;40,0680000782;-0,999499797821;1;blink
SKL94w;2017-01-18-11-52-36;2;11;1,5;Sound;1.5;40,760999918;-0,649499893188;1;blink
SKL94w;2017-01-18-11-52-36;2;11;1,5;Percept;-1;40,9360001087;-0,565999865532;1;blink
SKL94w;2017-01-18-11-52-36;2;11;1,5;Percept;1;43,5439999104;0,738000154495;1;blink
SKL94w;2017-01-18-11-52-36;2;12;1,5;Trajectory limit;-1;44,0610001087;1,00050020218;-1;blink
SKL94w;2017-01-18-11-52-36;2;12;1,5;Reverse rotation;;44,0680000782;1,00050020218;-1;blink
SKL94w;2017-01-18-11-52-36;2;12;1,5;Sound;1.5;44,7690000534;0,646500229836;-1;blink
SKL94w;2017-01-18-11-52-36;2;12;1,5;Percept;1;47,618999958;-0,774499773979;-1;blink
SKL94w;2017-01-18-11-52-36;2;13;0;Trajectory limit;1;48,0690000057;-0,996500253677;1;blink
SKL94w;2017-01-18-11-52-36;2;13;0;Reverse rotation;;48,0770001411;-0,996500253677;1;blink
SKL94w;2017-01-18-11-52-36;2;13;0;Percept;-1;49,111000061;-0,479500293732;1;blink
SKL94w;2017-01-18-11-52-36;2;14;1;Trajectory limit;-1;52,0690000057;1,00349974632;-1;blink
SKL94w;2017-01-18-11-52-36;2;14;1;Reverse rotation;;52,0770001411;1,00349974632;-1;blink
SKL94w;2017-01-18-11-52-36;2;14;1;Percept;1;52,4690001011;0,80749976635;-1;blink
SKL94w;2017-01-18-11-52-36;2;14;1;Sound;1.0;53,2780001163;0,39899969101;-1;blink
SKL94w;2017-01-18-11-52-36;2;14;1;Percept;1;55,9019999504;-0,909000277519;-1;blink
SKL94w;2017-01-18-11-52-36;2;15;1,5;Trajectory limit;1;56,0780000687;-0,998999714851;1;blink
SKL94w;2017-01-18-11-52-36;2;15;1,5;Reverse rotation;;56,0850000381;-0,998999714851;1;blink
SKL94w;2017-01-18-11-52-36;2;15;1,5;Sound;1.5;56,7769999504;-0,649499773979;1;blink
SKL94w;2017-01-18-11-52-36;2;15;1,5;Percept;1;59,8110001087;0,863500237465;1;blink
SKL94w;2017-01-18-11-52-36;2;16;0;Trajectory limit;-1;60,0780000687;1,00100028515;-1;blink
SKL94w;2017-01-18-11-52-36;2;16;0;Reverse rotation;;60,0859999657;1,00100028515;-1;blink
SKL94w;2017-01-18-11-52-36;2;17;1,5;Trajectory limit;1;64,0859999657;-0,997000336647;1;blink
SKL94w;2017-01-18-11-52-36;2;17;1,5;Reverse rotation;;64,0940001011;-0,997000336647;1;blink
SKL94w;2017-01-18-11-52-36;2;17;1,5;Percept;-1;64,6610000134;-0,713500261307;1;blink
SKL94w;2017-01-18-11-52-36;2;17;1,5;Sound;1.5;64,7860000134;-0,647000312805;1;blink
SKL94w;2017-01-18-11-52-36;2;17;1,5;Percept;1;67,9609999657;0,936499714851;1;blink
SKL94w;2017-01-18-11-52-36;2;18;1,5;Trajectory limit;-1;68,0859999657;1,00299966335;-1;blink
SKL94w;2017-01-18-11-52-36;2;18;1,5;Reverse rotation;;68,0940001011;1,00299966335;-1;blink
SKL94w;2017-01-18-11-52-36;2;18;1,5;Sound;1.5;68,7950000763;0,64849960804;-1;blink
SKL94w;2017-01-18-11-52-36;2;18;1,5;Percept;-1;68,8069999218;0,64849960804;-1;blink
SKL94w;2017-01-18-11-52-36;2;18;1,5;Percept;1;71,743999958;-0,822000384331;-1;blink
SKL94w;2017-01-18-11-52-36;2;19;0;Trajectory limit;1;72,0940001011;-0,998999595642;1;blink
SKL94w;2017-01-18-11-52-36;2;19;0;Reverse rotation;;72,1019999981;-0,998999595642;1;blink
SKL94w;2017-01-18-11-52-36;2;19;0;Percept;-1;73,111000061;-0,49449968338;1;blink
SKL94w;2017-01-18-11-52-36;2;20;1,5;Trajectory limit;-1;76,0950000286;1,00150036812;-1;blink
SKL94w;2017-01-18-11-52-36;2;20;1,5;Reverse rotation;;76,1029999256;1,00150036812;-1;blink
SKL94w;2017-01-18-11-52-36;2;20;1,5;Percept;1;76,6029999256;0,751000404358;-1;blink
SKL94w;2017-01-18-11-52-36;2;20;1,5;Sound;1.5;76,8040001392;0,647000312805;-1;blink
SKL94w;2017-01-18-11-52-36;2;20;1,5;Percept;1;79,6779999733;-0,785999655724;-1;blink
SKL94w;2017-01-18-11-52-36;2;21;1;Trajectory limit;1;80,1029999256;-0,997500419617;1;blink
SKL94w;2017-01-18-11-52-36;2;21;1;Reverse rotation;;80,111000061;-0,997500419617;1;blink
SKL94w;2017-01-18-11-52-36;2;21;1;Percept;-1;81,0450000763;-0,530500411987;1;blink
SKL94w;2017-01-18-11-52-36;2;21;1;Sound;1.0;81,3040001392;-0,397500395775;1;blink
SKL94w;2017-01-18-11-52-36;2;21;1;Percept;1;83,6370000839;0,764999628067;1;blink
SKL94w;2017-01-18-11-52-36;2;22;0;Trajectory limit;-1;84,1040000916;1,00249958038;-1;blink
SKL94w;2017-01-18-11-52-36;2;22;0;Reverse rotation;;84,111000061;1,00249958038;-1;blink
SKL94w;2017-01-18-11-52-36;2;23;1;Trajectory limit;1;88,1119999886;-0,998499512672;1;blink
SKL94w;2017-01-18-11-52-36;2;23;1;Reverse rotation;;88,118999958;-0,998499512672;1;blink
SKL94w;2017-01-18-11-52-36;2;23;1;Percept;-1;88,7190001011;-0,698499560356;1;blink
SKL94w;2017-01-18-11-52-36;2;23;1;Sound;1.0;89,3110001087;-0,398499488831;1;blink
SKL94w;2017-01-18-11-52-36;2;23;1;Percept;1;91,7780001163;0,831000447273;1;blink
SKL94w;2017-01-18-11-52-36;2;24;1;Trajectory limit;-1;92,111000061;1,00150048733;-1;blink
SKL94w;2017-01-18-11-52-36;2;24;1;Reverse rotation;;92,1180000305;1,00150048733;-1;blink
SKL94w;2017-01-18-11-52-36;2;24;1;Sound;1.0;93,3199999332;0,397000551224;-1;blink
SKL94w;2017-01-18-11-52-36;2;24;1;Percept;-1;95,3540000916;-0,61599946022;-1;blink
SKL94w;2017-01-18-11-52-36;2;24;1;Block end;;96,0039999485;-0,940499544144;-1;blink
SKL94w;2017-01-18-11-52-36;3;1;0;Block start;;1484737516,99;-1;1;blink
SKL94w;2017-01-18-11-52-36;3;1;0;Percept;-1;0,821000099182;-0,597000002861;1;blink
SKL94w;2017-01-18-11-52-36;3;2;1;Trajectory limit;-1;4,01300001144;1,00300002098;-1;blink
SKL94w;2017-01-18-11-52-36;3;2;1;Reverse rotation;;4,02100014687;1,00300002098;-1;blink
SKL94w;2017-01-18-11-52-36;3;2;1;Percept;1;4,65499997139;0,68599998951;-1;blink
SKL94w;2017-01-18-11-52-36;3;2;1;Sound;1.0;5,22200012207;0,398499965668;-1;blink
SKL94w;2017-01-18-11-52-36;3;2;1;Percept;1;7,76300001144;-0,868000030518;-1;blink
SKL94w;2017-01-18-11-52-36;3;3;1;Trajectory limit;1;8,02200007439;-0,99849998951;1;blink
SKL94w;2017-01-18-11-52-36;3;3;1;Reverse rotation;;8,02900004387;-0,99849998951;1;blink
SKL94w;2017-01-18-11-52-36;3;3;1;Percept;-1;8,95500016212;-0,536000013351;1;blink
SKL94w;2017-01-18-11-52-36;3;3;1;Sound;1.0;9,22200012207;-0,398499965668;1;blink
SKL94w;2017-01-18-11-52-36;3;3;1;Percept;1;11,4630000591;0,718000054359;1;blink
SKL94w;2017-01-18-11-52-36;3;4;0;Trajectory limit;-1;12,0220000744;1,00100004673;-1;blink
SKL94w;2017-01-18-11-52-36;3;4;0;Reverse rotation;;12,0290000439;1,00100004673;-1;blink
SKL94w;2017-01-18-11-52-36;3;5;1;Trajectory limit;1;16,0299999714;-0,996500134468;1;blink
SKL94w;2017-01-18-11-52-36;3;5;1;Reverse rotation;;16,0370001793;-0,996500134468;1;blink
SKL94w;2017-01-18-11-52-36;3;5;1;Percept;-1;16,4960000515;-0,767500042915;1;blink
SKL94w;2017-01-18-11-52-36;3;5;1;Sound;1.0;17,2300000191;-0,396500110626;1;blink
SKL94w;2017-01-18-11-52-36;3;5;1;Percept;1;19,3630001545;0,665999889374;1;blink
SKL94w;2017-01-18-11-52-36;3;6;1,5;Trajectory limit;-1;20,0299999714;1,00349986553;-1;blink
SKL94w;2017-01-18-11-52-36;3;6;1,5;Reverse rotation;;20,0370001793;1,00349986553;-1;blink
SKL94w;2017-01-18-11-52-36;3;6;1,5;Sound;1.5;20,739000082;0,648999810219;-1;blink
SKL94w;2017-01-18-11-52-36;3;6;1,5;Percept;1;23,5550000668;-0,75500023365;-1;blink
SKL94w;2017-01-18-11-52-36;3;7;0;Trajectory limit;1;24,0380001068;-0,999499797821;1;blink
SKL94w;2017-01-18-11-52-36;3;7;0;Reverse rotation;;24,0460000038;-0,999499797821;1;blink
SKL94w;2017-01-18-11-52-36;3;7;0;Percept;-1;24,6960000992;-0,674499869347;1;blink
SKL94w;2017-01-18-11-52-36;3;8;1,5;Trajectory limit;-1;28,0390000343;1,00100016594;-1;blink
SKL94w;2017-01-18-11-52-36;3;8;1,5;Reverse rotation;;28,0460000038;1,00100016594;-1;blink
SKL94w;2017-01-18-11-52-36;3;8;1,5;Percept;1;28,4630000591;0,793000102043;-1;blink
SKL94w;2017-01-18-11-52-36;3;8;1,5;Sound;1.5;28,746999979;0,647000193596;-1;blink
SKL94w;2017-01-18-11-52-36;3;8;1,5;Percept;1;31,4379999638;-0,694499850273;-1;blink
SKL94w;2017-01-18-11-52-36;3;9;1;Trajectory limit;1;32,0470001698;-0,997000098228;1;blink
SKL94w;2017-01-18-11-52-36;3;9;1;Reverse rotation;;32,0540001392;-0,997000098228;1;blink
SKL94w;2017-01-18-11-52-36;3;9;1;Percept;-1;33,1050000191;-0,47200012207;1;blink
SKL94w;2017-01-18-11-52-36;3;9;1;Sound;1.0;33,246999979;-0,397000193596;1;blink
SKL94w;2017-01-18-11-52-36;3;9;1;Percept;1;35,6210000515;0,785999894142;1;blink
SKL94w;2017-01-18-11-52-36;3;10;0;Trajectory limit;-1;36,0470001698;1,0024998188;-1;blink
SKL94w;2017-01-18-11-52-36;3;10;0;Reverse rotation;;36,0540001392;1,0024998188;-1;blink
SKL94w;2017-01-18-11-52-36;3;11;1,5;Trajectory limit;1;40,0559999943;-0,99749982357;1;blink
SKL94w;2017-01-18-11-52-36;3;11;1,5;Reverse rotation;;40,0629999638;-0,99749982357;1;blink
SKL94w;2017-01-18-11-52-36;3;11;1,5;Percept;-1;40,5970001221;-0,730999827385;1;blink
SKL94w;2017-01-18-11-52-36;3;11;1,5;Sound;1.5;40,7550001144;-0,647999763489;1;blink
SKL94w;2017-01-18-11-52-36;3;11;1,5;Percept;1;43,6300001144;0,7855001688;1;blink
SKL94w;2017-01-18-11-52-36;3;12;1,5;Trajectory limit;-1;44,0550000668;1,00200021267;-1;blink
SKL94w;2017-01-18-11-52-36;3;12;1,5;Reverse rotation;;44,0629999638;1,00200021267;-1;blink
SKL94w;2017-01-18-11-52-36;3;12;1,5;Sound;1.5;44,7640001774;0,648000240326;-1;blink
SKL94w;2017-01-18-11-52-36;3;12;1,5;Percept;1;47,6800000668;-0,806499838829;-1;blink
SKL94w;2017-01-18-11-52-36;3;13;0;Trajectory limit;1;48,0640001297;-0,997500181198;1;blink
SKL94w;2017-01-18-11-52-36;3;13;0;Reverse rotation;;48,0720000267;-0,997500181198;1;blink
SKL94w;2017-01-18-11-52-36;3;13;0;Percept;-1;49,1630001068;-0,452000260353;1;blink
SKL94w;2017-01-18-11-52-36;3;14;1;Trajectory limit;-1;52,0629999638;1,00199973583;-1;blink
SKL94w;2017-01-18-11-52-36;3;14;1;Reverse rotation;;52,0710000992;1,00199973583;-1;blink
SKL94w;2017-01-18-11-52-36;3;14;1;Percept;1;52,7380001545;0,668499708176;-1;blink
SKL94w;2017-01-18-11-52-36;3;14;1;Sound;1.0;53,2720000744;0,397499680519;-1;blink
SKL94w;2017-01-18-11-52-36;3;14;1;Percept;1;55,6730000973;-0,798500299454;-1;blink
SKL94w;2017-01-18-11-52-36;3;15;1,5;Trajectory limit;1;56,0720000267;-0,997499704361;1;blink
SKL94w;2017-01-18-11-52-36;3;15;1,5;Reverse rotation;;56,0800001621;-0,997499704361;1;blink
SKL94w;2017-01-18-11-52-36;3;15;1,5;Percept;-1;56,6720001698;-0,701499700546;1;blink
SKL94w;2017-01-18-11-52-36;3;15;1,5;Sound;1.5;56,7720000744;-0,647499680519;1;blink
SKL94w;2017-01-18-11-52-36;3;15;1,5;Percept;1;59,3389999866;0,63200032711;1;blink
SKL94w;2017-01-18-11-52-36;3;16;0;Trajectory limit;-1;60,0729999542;1,0030002594;-1;blink
SKL94w;2017-01-18-11-52-36;3;16;0;Reverse rotation;;60,0810000896;1,0030002594;-1;blink
SKL94w;2017-01-18-11-52-36;3;17;1,5;Trajectory limit;1;64,0810000896;-0,999000191689;1;blink
SKL94w;2017-01-18-11-52-36;3;17;1,5;Reverse rotation;;64,0889999866;-0,999000191689;1;blink
SKL94w;2017-01-18-11-52-36;3;17;1,5;Percept;-1;64,5470001698;-0,770000219345;1;blink
SKL94w;2017-01-18-11-52-36;3;17;1,5;Sound;1.5;64,7810001373;-0,649000167847;1;blink
SKL94w;2017-01-18-11-52-36;3;17;1,5;Percept;1;67,5720000267;0,742499828339;1;blink
SKL94w;2017-01-18-11-52-36;3;18;1,5;Trajectory limit;-1;68,0800001621;1,00049984455;-1;blink
SKL94w;2017-01-18-11-52-36;3;18;1,5;Reverse rotation;;68,0880000591;1,00049984455;-1;blink
SKL94w;2017-01-18-11-52-36;3;18;1,5;Sound;1.5;68,7890000343;0,645999908447;-1;blink
SKL94w;2017-01-18-11-52-36;3;18;1,5;Percept;1;71,7720000744;-0,841500163078;-1;blink
SKL94w;2017-01-18-11-52-36;3;19;0;Trajectory limit;1;72,0889999866;-0,995999932289;1;blink
SKL94w;2017-01-18-11-52-36;3;19;0;Reverse rotation;;72,0959999561;-0,995999932289;1;blink
