Time;Block;Trial;Event;Value
80544;5;21;percept;Up
80837;5;21;sound;1500
81419;5;21;blink;1476
83528;5;21;percept;Up
84129;5;22;trial start;22
84544;5;22;percept;Down
87461;5;22;blink;127
88137;5;23;trial start;23
89103;5;23;percept;Down
89346;5;23;sound;1000
89944;5;23;blink;1051
92003;5;23;percept;Down
92137;5;24;trial start;24
92687;5;24;percept;Up
93354;5;24;sound;1000
93862;5;24;blink;1026
95596;5;24;percept;Up
96036;5;25;trial start;25
21;6;1;trial start;1
2053;6;1;percept;Up
4037;6;2;trial start;2
4553;6;2;percept;Down
4754;6;2;sound;1500
5386;6;2;blink;1401
7504;6;2;percept;Up
8046;6;3;trial start;3
8645;6;3;percept;Down
8754;6;3;sound;1500
9248;6;3;blink;1351
11179;6;3;percept;Up
12046;6;4;trial start;4
12462;6;4;percept;Down
14734;6;4;blink;102
16055;6;5;trial start;5
16763;6;5;sound;1500
16979;6;5;percept;Up
17425;6;5;blink;1226
19446;6;5;percept;Up
20055;6;6;trial start;6
20463;6;6;percept;Down
21272;6;6;sound;1000
21903;6;6;blink;1001
23438;6;6;percept;Up
24072;6;7;trial start;7
24563;6;7;percept;Down
25630;6;7;blink;162
28072;6;8;trial start;8
28580;6;8;percept;Down
29298;6;8;sound;1000
29897;6;8;blink;951
31581;6;8;percept;Up
32081;6;9;trial start;9
32547;6;9;percept;Down
32790;6;9;sound;1500
33396;6;9;blink;1401
35456;6;9;percept;Up
36081;6;10;trial start;10
36506;6;10;percept;Down
38148;6;10;blink;173
40090;6;11;trial start;11
41032;6;11;percept;Up
41298;6;11;sound;1000
41959;6;11;blink;951
44091;6;12;trial start;12
44490;6;12;percept;Down
44807;6;12;sound;1500
45523;6;12;blink;1426
47648;6;12;percept;Up
48099;6;13;trial start;13
48507;6;13;percept;Down
49181;6;13;blink;150
51264;6;13;blink;139
52100;6;14;trial start;14
53307;6;14;percept;Up
53316;6;14;sound;1000
53806;6;14;blink;1026
55766;6;14;percept;Down
56108;6;15;trial start;15
56782;6;15;percept;Up
57316;6;15;sound;1000
57954;6;15;blink;1001
59658;6;15;percept;Down
60108;6;16;trial start;16
60558;6;16;percept;Up
64117;6;17;trial start;17
64101;6;17;blink;94
64791;6;17;percept;Down
64826;6;17;sound;1500
65336;6;17;blink;1401
67350;6;17;percept;Up
68118;6;18;trial start;18
68542;6;18;percept;Down
69334;6;18;sound;1000
70030;6;18;blink;975
71559;6;18;percept;Up
72126;6;19;trial start;19
72592;6;19;percept;Down
75209;6;19;blink;98
76127;6;20;trial start;20
76843;6;20;sound;1500
77351;6;20;percept;Down
77523;6;20;blink;98
78463;6;20;blink;901
80135;6;21;trial start;21
80844;6;21;sound;1500
81335;6;21;percept;Down
81816;6;21;blink;1226
83835;6;21;percept;Up
84135;6;22;trial start;22
84710;6;22;percept;Down
88144;6;23;trial start;23
88594;6;23;percept;Down
89142;6;23;blink;100
89353;6;23;sound;1000
89871;6;23;blink;976
91486;6;23;percept;Up
92145;6;24;trial start;24
92569;6;24;percept;Down
93199;6;24;blink;90
93361;6;24;sound;1000
93905;6;24;blink;1026
95444;6;24;percept;Up
96043;6;25;trial start;25
21;7;1;trial start;1
1062;7;1;percept;Down
4038;7;2;trial start;2
4587;7;2;percept;Up
4755;7;2;sound;1500
4904;7;2;blink;178
5519;7;2;blink;1251
7404;7;2;percept;Down
8046;7;3;trial start;3
8680;7;3;percept;Up
8755;7;3;sound;1500
9385;7;3;blink;1501
11313;7;3;percept;Down
12047;7;4;trial start;4
12471;7;4;percept;Up
16056;7;5;trial start;5
16764;7;5;sound;1500
17030;7;5;percept;Down
17380;7;5;blink;1501
20056;7;6;trial start;6
21047;7;6;percept;Down
21273;7;6;sound;1000
21798;7;6;blink;1151
23656;7;6;percept;Down
24064;7;7;trial start;7
24573;7;7;percept;Up
26362;7;7;blink;108
28065;7;8;trial start;8
28414;7;8;percept;Down
29282;7;8;sound;1000
29802;7;8;blink;1026
31524;7;8;percept;Down
32073;7;9;trial start;9
32665;7;9;percept;Up
32774;7;9;sound;1500
33350;7;9;blink;1401
35490;7;9;percept;Down
36015;7;9;percept;Up
36066;7;10;trial start;10
37173;7;10;percept;Down
37528;7;10;blink;190
40074;7;11;trial start;11
40723;7;11;percept;Up
41283;7;11;sound;1000
41842;7;11;blink;1051
44074;7;12;trial start;12
44124;7;12;percept;Up
44791;7;12;sound;1500
44816;7;12;percept;Down
45473;7;12;blink;1426
47549;7;12;percept;Down
48083;7;13;trial start;13
48599;7;13;percept;Up
52084;7;14;trial start;14
52416;7;14;percept;Down
53081;7;14;blink;161
53301;7;14;sound;1000
53785;7;14;blink;1226
56092;7;15;trial start;15
57300;7;15;sound;1000
57475;7;15;percept;Up
57896;7;15;blink;1001
60092;7;16;trial start;16
60908;7;16;percept;Down
64101;7;17;trial start;17
64467;7;17;percept;Up
64810;7;17;sound;1500
64689;7;17;blink;165
65250;7;17;blink;1301
67301;7;17;percept;Up
68102;7;18;trial start;18
68434;7;18;percept;Down
69318;7;18;sound;1000
69887;7;18;blink;1101
71510;7;18;percept;Down
72110;7;19;trial start;19
72626;7;19;percept;Up
76111;7;20;trial start;20
76485;7;20;percept;Down
76827;7;20;sound;1500
77172;7;20;blink;1704
79944;7;20;percept;Down
80119;7;21;trial start;21
80585;7;21;percept;Up
80827;7;21;sound;1500
81494;7;21;blink;1476
83736;7;21;percept;Up
84119;7;22;trial start;22
84619;7;22;percept;Down
87107;7;22;blink;122
88128;7;23;trial start;23
88586;7;23;percept;Up
89337;7;23;sound;1000
89924;7;23;blink;951
91795;7;23;percept;Up
92129;7;24;trial start;24
92578;7;24;percept;Down
93345;7;24;sound;1000
94227;7;24;blink;751
95570;7;24;percept;Up
96036;7;25;trial start;25
21;8;1;trial start;1
1387;8;1;percept;Up
4038;8;2;trial start;2
4520;8;2;percept;Down
4763;8;2;sound;1500
5386;8;2;blink;1451
7470;8;2;percept;Up
8055;8;3;trial start;3
8446;8;3;percept;Down
8763;8;3;sound;1500
9305;8;3;blink;1482
11313;8;3;percept;Up
12055;8;4;trial start;4
12504;8;4;percept;Down
16063;8;5;trial start;5
16472;8;5;percept;Up
16772;8;5;sound;1500
17270;8;5;blink;1501
19347;8;5;percept;Up
20064;8;6;trial start;6
20414;8;6;percept;Down
21281;8;6;sound;1000
21886;8;6;blink;1026
23597;8;6;percept;Up
24073;8;7;trial start;7
24805;8;7;percept;Down
28073;8;8;trial start;8
28055;8;8;blink;124
28697;8;8;percept;Up
29290;8;8;sound;1000
29813;8;8;blink;1101
31439;8;8;percept;Up
32082;8;9;trial start;9
32790;8;9;sound;1500
32873;8;9;percept;Down
33426;8;9;blink;1276
35348;8;9;percept;Up
36082;8;10;trial start;10
36506;8;10;percept;Down
40090;8;11;trial start;11
40465;8;11;percept;Up
40841;8;11;blink;191
41299;8;11;sound;1000
41877;8;11;blink;177
42135;8;11;blink;851
43673;8;11;percept;Down
44091;8;12;trial start;12
44808;8;12;sound;1500
44974;8;12;percept;Up
45336;8;12;blink;1476
47432;8;12;percept;Up
48100;8;13;trial start;13
48774;8;13;percept;Down
52100;8;14;trial start;14
52524;8;14;percept;Up
52781;8;14;blink;104
53317;8;14;sound;1000
53860;8;14;blink;1026
55666;8;14;percept;Up
56109;8;15;trial start;15
57318;8;15;sound;1000
57358;8;15;percept;Down
57684;8;15;blink;153
57903;8;15;blink;1001
59725;8;15;percept;Down
60109;8;16;trial start;16
60934;8;16;percept;Up
63147;8;16;blink;123
64117;8;17;trial start;17
64767;8;17;percept;Down
64826;8;17;sound;1500
65498;8;17;blink;1426
67951;8;17;percept;Down
68118;8;18;trial start;18
68967;8;18;percept;Up
69335;8;18;sound;1000
69862;8;18;blink;1026
72127;8;19;trial start;19
72268;8;19;percept;Down
72951;8;19;percept;Up
73797;8;19;blink;347
76127;8;20;trial start;20
76571;8;20;blink;105
76844;8;20;sound;1500
77653;8;20;blink;1301
79643;8;20;percept;Up
80136;8;21;trial start;21
80827;8;21;percept;Down
80845;8;21;sound;1500
81384;8;21;blink;1301
83402;8;21;percept;Up
84136;8;22;trial start;22
