Time;Block;Trial;Event;Value
31391;4;8;percept;Up
32066;4;9;trial start;9
32433;4;9;percept;Down
32775;4;9;sound;1500
33125;4;9;percept;Up
33584;4;9;blink;809
35308;4;9;percept;Up
36067;4;10;trial start;10
36441;4;10;percept;Down
38348;4;10;blink;26
38862;4;10;blink;95
40075;4;11;trial start;11
40525;4;11;percept;Up
40784;4;11;sound;1500
41364;4;11;blink;1459
43309;4;11;percept;Up
44076;4;12;trial start;12
44442;4;12;percept;Down
45293;4;12;sound;1000
46011;4;12;blink;1010
47451;4;12;percept;Up
48084;4;13;trial start;13
48526;4;13;percept;Down
52085;4;14;trial start;14
52409;4;14;percept;Up
52802;4;14;sound;1500
53567;4;14;blink;1350
55635;4;14;percept;Up
56093;4;15;trial start;15
56426;4;15;percept;Down
57302;4;15;sound;1000
57806;4;15;blink;1057
59285;4;15;percept;Up
60094;4;16;trial start;16
60452;4;16;percept;Down
62291;4;16;blink;65
62902;4;16;blink;29
64111;4;17;trial start;17
64427;4;17;percept;Up
64820;4;17;sound;1500
65596;4;17;blink;1383
67411;4;17;percept;Up
68111;4;18;trial start;18
68477;4;18;percept;Down
68828;4;18;sound;1500
69460;4;18;blink;1458
71353;4;18;percept;Up
72120;4;19;trial start;19
72519;4;19;percept;Down
73509;4;19;blink;54
74334;4;19;blink;83
75231;4;19;blink;142
76120;4;20;trial start;20
76503;4;20;percept;Up
76837;4;20;sound;1500
77474;4;20;blink;1400
79345;4;20;percept;Up
80120;4;21;trial start;21
80537;4;21;percept;Down
81329;4;21;sound;1000
81903;4;21;blink;917
83295;4;21;percept;Up
84121;4;22;trial start;22
84487;4;22;percept;Down
87040;4;22;blink;32
88130;4;23;trial start;23
88554;4;23;percept;Up
89338;4;23;sound;1000
90068;4;23;blink;960
91504;4;23;percept;Up
92130;4;24;trial start;24
92471;4;24;percept;Down
92847;4;24;sound;1500
93368;4;24;blink;1458
95346;4;24;percept;Up
96037;4;25;trial start;25
22;5;1;trial start;1
499;5;1;percept;Up
2311;5;1;blink;98
4033;5;2;trial start;2
4399;5;2;percept;Down
5250;5;2;sound;1000
5975;5;2;blink;928
7316;5;2;percept;Up
8042;5;3;trial start;3
8700;5;3;percept;Up
9075;5;3;percept;Down
9250;5;3;sound;1000
10062;5;3;blink;876
11417;5;3;percept;Up
12041;5;4;trial start;4
12391;5;4;percept;Down
13886;5;4;blink;82
16051;5;5;trial start;5
16467;5;5;percept;Up
16448;5;5;blink;27
17259;5;5;sound;1000
17960;5;5;blink;906
19501;5;5;percept;Up
20050;5;6;trial start;6
20442;5;6;percept;Down
21268;5;6;sound;1000
22129;5;6;blink;808
23376;5;6;percept;Up
24059;5;7;trial start;7
24917;5;7;percept;Down
28060;5;8;trial start;8
28443;5;8;percept;Up
28777;5;8;sound;1500
29602;5;8;blink;1301
31327;5;8;percept;Up
32069;5;9;trial start;9
32777;5;9;sound;1500
33077;5;9;percept;Up
33648;5;9;blink;1076
35302;5;9;percept;Up
36069;5;10;trial start;10
36477;5;10;percept;Down
40078;5;11;trial start;11
40452;5;11;percept;Up
40786;5;11;sound;1500
41507;5;11;blink;1458
43444;5;11;percept;Up
44078;5;12;trial start;12
44777;5;12;percept;Down
45295;5;12;sound;1000
46000;5;12;blink;901
47328;5;12;percept;Up
48086;5;13;trial start;13
48903;5;13;percept;Up
52087;5;14;trial start;14
